nom_commune,codes_postaux,code_insee,latitude,longitude
Cessy-les-Bois,58220,58048,47.333333,3.2
Champlemy,58210,58053,47.283333,3.35
Champlin,58700,58054,47.233333,3.433333
Champvoux,58400,58056,47.133333,3.083333
Chasnay,58350,58061,47.25,3.183333
Châteauneuf-Val-de-Bargis,58350,58064,47.283333,3.233333
Chaulgnes,58400,58067,47.133333,3.1
Ciez,58220,58077,47.433333,3.166667
Colméry,58350,58081,47.35,3.25
Corvol-l'Orgueilleux,58460,58085,47.433333,3.4
Cosne-Cours-sur-Loire,58200,58086,47,41
Couloutre,58220,58089,47.4,3.233333
Cuncy-lès-Varzy,58210,58093,47.366667,3.466667
Dampierre-sous-Bouhy,58310,58094,47.5,3.133333
Dompierre-sur-Nièvre,58350,58101,47.233333,3.25
Entrains-sur-Nohain,58410,58109,47.45,3.25
Fourchambault,58600,58117,47.016667,3.083333
Garchizy,58600,58121,47.05,3.1
Garchy,58150,58122,47.266667,3.066667
Giry,58700,58127,47.216667,3.366667
Guérigny,58130,58131,47.083333,3.2
La Celle-sur-Loire,58440,58044,47.466667,2.933333
La Celle-sur-Nièvre,58700,58045,47.2,3.216667
La Chapelle-Saint-André,58210,58058,47.4,3.35
La Marche,58400,58155,47.133333,3.033333
Lurcy-le-Bourg,58700,58147,47.166667,3.383333
Menestreau,58410,58162,47.416667,3.25
Menou,58210,58163,47.366667,3.283333
Mesves-sur-Loire,58400,58164,47.25,3
Montenoison,58700,58174,47.216667,3.433333
Moussy,58700,58184,47.183333,3.45
Murlin,58700,58186,47.2,3.183333
Myennes,58440,58187,47.45,2.933333
Nannay,58350,58188,47.266667,3.2
Narcy,58400,58189,47.233333,3.066667
Neuvy-sur-Loire,58450,58193,47.516667,2.883333
Nolay,58700,58196,47.116667,3.316667
Oudan,58210,58201,47.35,3.35
Oulon,58700,58203,47.2,3.4
Ourouër,58130,58204,47.066667,3.3
Parigny-la-Rose,58210,58206,47.333333,3.433333
Parigny-les-Vaux,58320,58207,47.083333,3.15
Perroy,58220,58209,47.4,3.166667
Poiseux,58130,58212,47.116667,3.233333
Pougny,58200,58213,47.383333,3
Pougues-les-Eaux,58320,58214,47.066667,3.1
Pouilly-sur-Loire,58150,58215,47.283333,2.95
Prémery,58700,58218,47.166667,3.333333
Raveau,58400,58220,47.183333,3.083333
Saint-Amand-en-Puisaye,58310,58227,47.516667,3.066667
Saint-Andelain,58150,58228,47.316667,2.966667
Saint-Aubin-les-Forges,58130,58231,47.15,3.2
Saint-Bonnot,58700,58234,47.25,3.316667
Saint-Laurent l'Abbaye,58150,58248,47.341667,2.991667
Saint-Loup,58200,58251,47.45,3
Saint-Malo-en-Donziois,58350,58252,47.316667,3.266667
Saint-Martin-d'Heuille,58130,58254,47.05,3.216667
Saint-Martin-sur-Nohain,58150,58256,47.366667,2.983333
Saint-Pierre-du-Mont,58210,58263,47.4,3.433333
Saint-Quentin-sur-Nohain,58150,58265,47.35,3.016667
Saint-Vérain,58310,58270,47.483333,3.05
Sichamps,58700,58279,47.15,3.283333
Suilly-la-Tour,58150,58281,47.35,3.066667
Tracy-sur-Loire,58150,58295,47.316667,2.883333
Tronsanges,58400,58298,47.116667,3.05
Urzy,58130,58300,47.05,3.2
Varennes-lès-Narcy,58400,58302,47.233333,3.066667
Varzy,58210,58304,47.366667,3.383333
Vielmanay,58150,58307,47.266667,3.116667
Villiers-le-Sec,58210,58310,47.383333,3.433333
Achun,58110,58001,47.116667,3.666667
Alligny-en-Morvan,58230,58003,47.2,4.166667
Alluy,58110,58004,47.033333,3.633333
Amazy,58190,58005,47.383333,3.583333
Anthien,58800,58008,47.3,3.733333
Arleuf,58430,58010,47.05,4.016667
Armes,58500,58011,47.466667,3.55
Asnan,58420,58015,47.316667,3.55
Asnois,58190,58016,47.4,3.6
Aunay-en-Bazois,58110,58017,47.116667,3.7
Authiou,58700,58018,47.266667,3.416667
Avrée,58170,58019,46.816667,3.866667
Avril-sur-Loire,58300,58020,46.816667,3.366667
Bazoches,58190,58023,47.383333,3.783333
Bazolles,58110,58024,47.133333,3.6
Beaulieu,58420,58026,47.25,3.533333
Beuvron,58210,58029,47.366667,3.5
Biches,58110,58030,47,3.65
Billy-sur-Oisy,58500,58032,47.483333,3.416667
Blismes,58120,58034,47.116667,3.816667
Bona,58330,58035,47.066667,3.416667
Brassy,58140,58037,47.266667,3.933333
Breugnon,58460,58038,47.433333,3.45
Brèves,58530,58039,47.416667,3.6
Brinay,58110,58040,47,3.7
Brinon-sur-Beuvron,58420,58041,47.283333,3.5
Bussy-la-Pesle,58420,58043,47.266667,3.466667
Cercy-la-Tour,58340,58046,46.866667,3.65
Cervon,58800,58047,47.233333,3.75
Chalaux,58140,58049,47.333333,3.916667
Challement,58420,58050,47.316667,3.583333
Champallement,58420,58052,47.233333,3.483333
Champvert,58300,58055,46.833333,3.516667
Charrin,58300,58060,46.783333,3.6
Château-Chinon(Ville),58120,58062,47,7
Châtillon-en-Bazois,58110,58065,47.05,3.666667
Châtin,58120,58066,47.1,3.866667
Chaumard,58120,58068,47.133333,3.916667
Chazeuil,58700,58070,47.283333,3.4
Chevroches,58500,58073,47.45,3.55
Chitry-les-Mines,58800,58075,47.25,3.65
Chougny,58110,58076,47.083333,3.766667
Clamecy,58500,58079,47.45,3.516667
Corancy,58120,58082,47.1,3.95
Corbigny,58800,58083,47.25,3.666667
Corvol-d'Embernard,58210,58084,47.283333,3.4
Cossaye,58300,58087,46.75,3.466667
Crux-la-Ville,58330,58092,47.166667,3.516667
Decize,58300,58095,46.833333,3.466667
Devay,58300,58096,46.8,3.55
Dirol,58190,58098,47.316667,3.65
Dommartin,58120,58099,47.066667,3.85
Dompierre-sur-Héry,58420,58100,47.266667,3.566667
Dornecy,58530,58103,47.433333,3.583333
Dornes,58390,58104,46.716667,3.35
Dun-les-Places,58230,58106,47.283333,4
Dun-sur-Grandry,58110,58107,47.083333,3.8
Empury,58140,58108,47.35,3.816667
Epiry,58800,58110,47.183333,3.716667
Fâchin,58430,58111,47,3.966667
Fléty,58170,58114,46.783333,3.9
Fleury-sur-Loire,58240,58115,46.833333,3.316667
Fours,58250,58118,46.816667,3.716667
Gâcogne,58140,58120,47.233333,3.866667
Germenay,58800,58123,47.283333,3.6
Gien-sur-Cure,58230,58125,47.133333,4.1
Gouloux,58230,58129,47.25,4.083333
Grenois,58420,58130,47.316667,3.533333
Guipy,58420,58132,47.233333,3.583333
Héry,58800,58133,47.266667,3.583333
La Collancelle,58800,58080,47.183333,3.65
La Maison-Dieu,58190,58154,47.416667,3.65
Lamenay-sur-Loire,58300,58137,46.766667,3.566667
La Nocle-Maulaix,58250,58195,46.766667,3.783333
Lanty,58250,58139,46.816667,3.85
Larochemillay,58370,58140,46.883333,4
Lavault-de-Frétoy,58230,58141,47.1,4.016667
Limanton,58290,58142,46.983333,3.75
Lormes,58140,58145,47.283333,3.816667
Lucenay-lès-Aix,58380,58146,46.7,3.466667
Luzy,58170,58149,46.783333,3.966667
Lys,58190,58150,47.35,3.6
Magny-Lormes,58800,58153,47.3,3.75
Marigny-l'Eglise,58140,58157,47.366667,3.933333
Marigny-sur-Yonne,58800,58159,47.266667,3.65
Maux,58290,58161,47.05,3.783333
Metz-le-Comte,58190,58165,47.4,3.633333
Mhère,58140,58166,47.2,3.85
Michaugues,58420,58167,47.266667,3.516667
Millay,58170,58168,46.833333,3.983333
Moissy-Moulinot,58190,58169,47.316667,3.7
Monceaux-le-Comte,58190,58170,47.333333,3.666667
Montapas,58110,58171,47.083333,3.583333
Montaron,58250,58173,46.883333,3.75
Mont-et-Marré,58110,58175,47.083333,3.633333
Montigny-en-Morvan,58120,58177,47.133333,3.85
Montigny-sur-Canne,58340,58178,46.933333,3.65
Montreuillon,58800,58179,47.166667,3.783333
Moraches,58420,58181,47.283333,3.55
Moulins-Engilbert,58290,58182,46.983333,3.816667
Mouron-sur-Yonne,58800,58183,47.183333,3.733333
Neuffontaines,58190,58190,47.366667,3.75
Neuilly,58420,58191,47.233333,3.5
Neuville-lès-Decize,58300,58192,46.766667,3.316667
Nuars,58190,58197,47.383333,3.683333
Oisy,58500,58198,47.466667,3.45
Onlay,58370,58199,46.966667,3.9
Ouagne,58500,58200,47.4,3.5
Ougny,58110,58202,47.066667,3.716667
Pazy,58800,58208,47.233333,3.633333
Planchez,58230,58210,47.133333,4.016667
Poil,58170,58211,46.866667,4.066667
Pouques-Lormes,58140,58216,47.316667,3.783333
Pousseaux,58500,58217,47.516667,3.533333
Préporché,58360,58219,46.916667,3.85
Rémilly,58250,58221,46.816667,3.816667
Rix,58500,58222,47.433333,3.5
Rouy,58110,58223,47.016667,3.533333
Ruages,58190,58224,47.316667,3.683333
Saint-André-en-Morvan,58140,58229,47.4,3.85
Saint-Aubin-des-Chaumes,58190,58230,47.383333,3.766667
Saint-Benin-des-Bois,58330,58233,47.116667,3.416667
Saint-Brisson,58230,58235,47.266667,4.083333
Saint-Didier,58190,58237,47.35,3.616667
Sainte-Marie,58330,58253,47.116667,3.433333
Saint-Franchy,58330,58240,47.133333,3.466667
Saint-Germain-Chassenay,58300,58241,46.783333,3.383333
Saint-Germain-des-Bois,58210,58242,47.383333,3.516667
Saint-Gratien-Savigny,58340,58243,46.883333,3.666667
Saint-Hilaire-en-Morvan,58120,58244,47.083333,3.883333
Saint-Hilaire-Fontaine,58300,58245,46.766667,3.616667
Saint-Honoré-les-Bains,58360,58246,46,91
Saint-Léger-de-Fougeret,58120,58249,47.016667,3.9
Saint-Martin-du-Puy,58140,58255,47.333333,3.866667
Saint-Parize-en-Viry,58300,58259,46.75,3.383333
Saint-Péreuse,58110,58262,47.066667,3.8
Saint-Révérien,58420,58266,47.216667,3.5
Saint-Saulge,58330,58267,47.1,3.5
Saint-Seine,58250,58268,46.733333,3.833333
Saizy,58190,58271,47.35,3.7
Sardy-lès-Epiry,58800,58272,47.183333,3.7
Savigny-Poil-Fol,58170,58274,46.783333,3.85
Saxi-Bourdon,58330,58275,47.05,3.483333
Sémelay,58360,58276,46.85,3.85
Sermages,58290,58277,47.016667,3.85
Surgy,58500,58282,47.516667,3.516667
Taconnay,58420,58283,47.3,3.483333
Talon,58190,58284,47.333333,3.566667
Tamnay-en-Bazois,58110,58285,47.05,3.716667
Tannay,58190,58286,47.35,3.6
Tazilly,58170,58287,46.766667,3.916667
Teigny,58190,58288,47.383333,3.666667
Thaix,58250,58290,46.85,3.716667
Tintury,58110,58292,47,3.583333
Toury-Lurcy,58300,58293,46.733333,3.416667
Toury-sur-Jour,58240,58294,46.733333,3.25
Tresnay,58240,58296,46.7,3.183333
Trucy-l'Orgueilleux,58460,58299,47.45,3.416667
Vandenesse,58290,58301,46.916667,3.766667
Vauclaix,58140,58305,47.233333,3.816667
Verneuil,58300,58306,46.866667,3.55
Vignol,58190,58308,47.366667,3.666667
Villapourçon,58370,58309,46.95,3.95
Villiers-sur-Yonne,58500,58312,47.416667,3.583333
Vitry-Laché,58420,58313,47.2,3.566667
Faches-Thumesnil,59155,59220,50.583333,3.066667
Lille,59000,59350,50.633333,3.066667
Lezennes,59260,59346,50.616667,3.116667
Lille,59000,59350,50.633333,3.066667
Ronchin,59790,59507,50.6,3.1
Villeneuve-d'Ascq,59491,59009,50.683333,3.141667
La Madeleine,59110,59368,50.65,3.066667
Lille,59000,59350,50.633333,3.066667
Comines,59560,59152,50.766667,3.016667
Deûlémont,59890,59173,50.733333,2.95
Lambersart,59130,59328,50.65,3.033333
Lille,59000,59350,50.633333,3.066667
Lompret,59840,59356,50.666667,3
Pérenchies,59840,59457,50.666667,2.966667
Quesnoy-sur-Deûle,59890,59482,50.716667,3
Verlinghem,59237,59611,50.683333,3
Wambrechies,59118,59636,50.683333,3.05
Wervicq-Sud,59117,59656,50.766667,3.05
Allennes-les-Marais,59251,59005,50.533333,2.95
Annoeullin,59112,59011,50.533333,2.933333
Bauvin,59221,59052,50.516667,2.883333
Camphin-en-Carembault,59133,59123,50.516667,2.983333
Carnin,59112,59133,50.516667,2.966667
Chemy,59147,59145,50.533333,2.983333
Don,59272,59670,50.55,2.916667
Emmerin,59320,59193,50.6,3
Gondecourt,59147,59266,50.55,2.983333
Haubourdin,59320,59286,50.6,2.983333
Herrin,59147,59304,50.55,2.966667
Houplin-Ancoisne,59263,59316,50.566667,3
Lesquin,59810,59343,50.583333,3.116667
Loos,59120,59360,50.616667,3.016667
Noyelles-lès-Seclin,59139,59437,50.583333,3.016667
Provin,59185,59477,50.516667,2.916667
Santes,59211,59553,50.6,2.95
Seclin,59113,59560,50.55,3.033333
Templemars,59175,59585,50.566667,3.05
Vendeville,59175,59609,50.566667,3.066667
Wattignies,59139,59648,50.583333,3.05
Wavrin,59136,59653,50.566667,2.916667
Aix,59310,59004,50.483333,3.283333
Anstaing,59152,59013,50.6,3.2
Attiches,59551,59022,50.516667,3.05
Auchy-lez-Orchies,59310,59029,50.483333,3.2
Avelin,59710,59034,50.533333,3.083333
Bachy,59830,59042,50.55,3.266667
Baisieux,59780,59044,50.6,3.25
Bersée,59235,59071,50.483333,3.15
Bourghelles,59830,59096,50.566667,3.25
Bouvines,59830,59106,50.583333,3.183333
Camphin-en-Pévèle,59780,59124,50.583333,3.25
Cappelle-en-Pévèle,59242,59129,50.516667,3.166667
Chéreng,59152,59146,50.616667,3.216667
Cobrieux,59830,59150,50.55,3.233333
Coutiches,59310,59158,50.45,3.2
Cysoing,59830,59168,50.566667,3.216667
Ennevelin,59710,59197,50.533333,3.133333
Faumont,59310,59222,50.466667,3.133333
Forest-sur-Marque,59510,59247,50.633333,3.183333
Fretin,59273,59256,50.55,3.133333
Genech,59242,59258,50.533333,3.216667
Gruson,59152,59275,50.6,3.216667
Landas,59310,59330,50.483333,3.3
La Neuville,59239,59427,50.5,3.05
Louvil,59830,59364,50.55,3.2
Mérignies,59710,59398,50.5,3.116667
Moncheaux,59283,59408,50.45,3.083333
Mouchin,59310,59419,50.516667,3.283333
Nomain,59310,59435,50.5,3.25
Orchies,59310,59449,50.466667,3.233333
Ostricourt,59162,59452,50.45,3.033333
Péronne-en-Mélantois,59273,59458,50.566667,3.166667
Phalempin,59133,59462,50.516667,3.016667
Pont-à-Marcq,59710,59466,50.516667,3.116667
Sainghin-en-Mélantois,59262,59523,50.583333,3.166667
Saméon,59310,59551,50.483333,3.333333
Templeuve,59242,59586,50.533333,3.166667
Thumeries,59239,59592,50.483333,3.05
Tourmignies,59551,59600,50.5,3.083333
Tressin,59152,59602,50.6,3.2
Wahagnies,59261,59630,50.483333,3.033333
Wannehain,59830,59638,50.566667,3.266667
Willems,59780,59660,50.633333,3.233333
Hem,59510,59299,50.65,3.2
Lannoy,59390,59332,50.666667,3.216667
Leers,59115,59339,50.683333,3.25
Roubaix,59100,59512,50.7,3.166667
Toufflers,59390,59598,50.666667,3.233333
Wattrelos,59150,59650,50.7,3.216667
Croix,59170,59163,50.666667,3.15
Roubaix,59100,59512,50.7,3.166667
Wasquehal,59290,59646,50.666667,3.15
Wattrelos,59150,59650,50.7,3.216667
Bondues,59910,59090,50.7,3.1
Marcq-en-Baroeul,59700,59378,50.666667,3.083333
Mouvaux,59420,59421,50.7,3.133333
Tourcoing,59200,59599,50.716667,3.15
Bousbecque,59166,59098,50.766667,3.083333
Halluin,59250,59279,50.783333,3.133333
Linselles,59126,59352,50.733333,3.083333
Neuville-en-Ferrain,59960,59426,50.75,3.15
Roncq,59223,59508,50.75,3.116667
Tourcoing,59200,59599,50.716667,3.15
Armentières,59280,59017,50.683333,2.883333
Aubers,59249,59025,50.6,2.833333
Beaucamps-Ligny,59134,59056,50.6,2.916667
Bois-Grenier,59280,59088,50.65,2.883333
Capinghem,59160,59128,50.65,2.966667
Englos,59320,59195,50.633333,2.966667
Ennetières-en-Weppes,59320,59196,50.633333,2.95
Erquinghem-le-Sec,59320,59201,50.616667,2.933333
Erquinghem-Lys,59193,59202,50.683333,2.85
Escobecques,59320,59208,50.616667,2.933333
Fournes-en-Weppes,59134,59250,50.583333,2.883333
Frelinghien,59236,59252,50.716667,2.933333
Fromelles,59249,59257,50.6,2.85
Hantay,59496,59281,50.533333,2.866667
Herlies,59134,59303,50.566667,2.85
Houplines,59116,59317,50.7,2.916667
Illies,59480,59320,50.566667,2.833333
La Bassée,59480,59051,50.533333,2.8
La Chapelle-d'Armentières,59930,59143,50.683333,2.9
Le Maisnil,59134,59371,50.616667,2.883333
Lille,59000,59350,50.633333,3.066667
Marquillies,59274,59388,50.55,2.866667
Prémesques,59840,59470,50.65,2.95
Radinghem-en-Weppes,59320,59487,50.616667,2.916667
Sainghin-en-Weppes,59184,59524,50.55,2.9
Salomé,59496,59550,50.533333,2.833333
Sequedin,59320,59566,50.616667,2.983333
Wicres,59134,59658,50.566667,2.866667
Cappelle-la-Grande,59180,59131,51,2.35
Craywick,59279,59159,50.966667,2.233333
Dunkerque,59140,59183,51.05,2.366667
Fort-Mardyck,59430,59248,51.033333,2.3
Grande-Synthe,59760,59271,51.016667,2.283333
Grand-Fort-Philippe,59153,59272,51,2.108333
Gravelines,59820,59273,50.983333,2.125
Loon-Plage,59279,59359,50.983333,2.216667
Saint-Georges-sur-l'Aa,59820,59532,50.966667,2.166667
Saint-Pol-sur-Mer,59430,59540,51.033333,2.35
Coudekerque,59380,59154,51,2.416667
Coudekerque-Branche,59210,59155,51.033333,2.4
Dunkerque,59140,59183,51.05,2.366667
Leffrinckoucke,59495,59340,51.033333,2.466667
Téteghem,59229,59588,51.016667,2.433333
Uxem,59229,59605,51.016667,2.483333
Armbouts-Cappel,59380,59016,50.983333,2.35
Arnèke,59285,59018,50.833333,2.416667
Bambecque,59470,59046,50.9,2.55
Bavinchove,59670,59054,50.783333,2.466667
Bergues,59380,59067,50.966667,2.433333
Bierne,59380,59082,50.966667,2.416667
Bissezeele,59380,59083,50.916667,2.416667
Boeschepe,59299,59086,50.8,2.7
Bollezeele,59470,59089,50.866667,2.333333
Bourbourg,59630,59094,50.95,2.2
Bray-Dunes,59123,59107,51.083333,2.516667
Brouckerque,59630,59110,50.95,2.283333
Broxeele,59470,59111,50.833333,2.316667
Buysscheure,59285,59119,50.8,2.333333
Cassel,59670,59135,50.8,2.483333
Crochte,59380,59162,50.933333,2.383333
Drincham,59630,59182,50.9,2.316667
Eecke,59114,59189,50.783333,2.6
Eringhem,59470,59200,50.9,2.35
Esquelbecq,59470,59210,50.883333,2.433333
Ghyvelde,59254,59260,51.05,2.533333
Godewaersvelde,59270,59262,50.8,2.65
Hardifort,59670,59282,50.816667,2.483333
Herzeele,59470,59305,50.883333,2.533333
Holque,59143,59307,50.85,2.2
Hondschoote,59122,59309,50.983333,2.583333
Houtkerque,59470,59318,50.883333,2.6
Hoymille,59492,59319,50.983333,2.45
Killem,59122,59326,50.966667,2.566667
Lederzeele,59143,59337,50.816667,2.283333
Ledringhem,59470,59338,50.85,2.433333
Les Moëres,59122,59404,51.016667,2.55
Looberghe,59630,59358,50.916667,2.266667
Merckeghem,59470,59397,50.866667,2.283333
Millam,59143,59402,50.85,2.25
Nieurlet,59143,59433,50.783333,2.283333
Noordpeene,59670,59436,50.8,2.4
Ochtezeele,59670,59443,50.816667,2.4
Oost-Cappel,59122,59448,50.916667,2.6
Oudezeele,59670,59453,50.833333,2.516667
Oxelaëre,59670,59454,50.783333,2.483333
Pitgam,59284,59463,50.933333,2.333333
Quaëdypre,59380,59478,50.933333,2.466667
Rexpoëde,59122,59499,50.933333,2.533333
Rubrouck,59285,59516,50.833333,2.35
Sainte-Marie-Cappel,59670,59536,50.783333,2.516667
Saint-Momelin,59143,59538,50.8,2.25
Saint-Pierre-Brouck,59630,59539,50.9,2.183333
Saint-Sylvestre-Cappel,59114,59546,50.766667,2.55
Socx,59380,59570,50.933333,2.416667
Spycker,59380,59576,50.966667,2.316667
Steene,59380,59579,50.95,2.383333
Steenvoorde,59114,59580,50.8,2.583333
Terdeghem,59114,59587,50.8,2.533333
Volckerinckhove,59470,59628,50.833333,2.3
Warhem,59380,59641,50.983333,2.5
Watten,59143,59647,50.833333,2.216667
Wemaers-Cappel,59670,59655,50.8,2.45
West-Cappel,59380,59657,50.933333,2.5
Winnezeele,59670,59662,50.833333,2.55
Wormhout,59470,59663,50.883333,2.466667
Wulverdinghe,59143,59664,50.833333,2.25
Wylder,59380,59665,50.916667,2.5
Zermezeele,59670,59667,50.833333,2.45
Zuydcoote,59123,59668,51.066667,2.5
Zuytpeene,59670,59669,50.8,2.433333
Bailleul,59270,59043,50.733333,2.733333
Berthen,59270,59073,50.783333,2.7
Blaringhem,59173,59084,50.7,2.4
Boëseghem,59189,59087,50.666667,2.45
Borre,59190,59091,50.733333,2.583333
Caëstre,59190,59120,50.75,2.6
Ebblinghem,59173,59184,50.733333,2.4
Estaires,59940,59212,50.633333,2.716667
Flêtre,59270,59237,50.75,2.65
Haverskerque,62350,59293,50.633333,2.533333
Hazebrouck,59190,59295,50.716667,2.533333
Hondeghem,59190,59308,50.766667,2.516667
La Gorgue,59253,59268,50.633333,2.7
Le Doulieu,59940,59180,50.683333,2.716667
Lynde,59173,59366,50.716667,2.416667
Merris,59270,59399,50.716667,2.666667
Merville,59660,59400,50.633333,2.633333
Méteren,59270,59401,50.733333,2.7
Morbecque,59190,59416,50.7,2.516667
Neuf-Berquin,59940,59423,50.65,2.666667
Nieppe,59850,59431,50.7,2.833333
Pradelles,59190,59469,50.733333,2.6
Renescure,59173,59497,50.733333,2.366667
Saint-Jans-Cappel,59270,59535,50.766667,2.716667
Sercus,59173,59568,50.7,2.45
Staple,59190,59577,50.75,2.45
Steenbecque,59189,59578,50.666667,2.483333
Steenwerck,59181,59581,50.7,2.783333
Strazeele,59270,59582,50.716667,2.633333
Thiennes,59189,59590,50.65,2.466667
Vieux-Berquin,59232,59615,50.7,2.633333
Wallon-Cappel,59190,59634,50.733333,2.483333
Anhiers,59194,59007,50.4,3.15
Aniche,59580,59008,50.333333,3.25
Auberchicourt,59165,59024,50.333333,3.233333
Auby,59950,59028,50.416667,3.05
Bouvignies,59870,59105,50.433333,3.25
Bruille-lez-Marchiennes,59490,59113,50.366667,3.25
Dechy,59187,59170,50.35,3.116667
Ecaillon,59176,59185,50.35,3.216667
Erre,59171,59203,50.366667,3.316667
Fenain,59179,59227,50.366667,3.3
Guesnain,59287,59276,50.35,3.15
Hornaing,59171,59314,50.366667,3.333333
Lallaing,59167,59327,50.383333,3.166667
Lewarde,59287,59345,50.35,3.166667
Loffre,59182,59354,50.35,3.166667
Masny,59176,59390,50.35,3.2
Pecquencourt,59146,59456,50.383333,3.216667
Râches,59194,59486,50.416667,3.133333
Raimbeaucourt,59283,59489,50.433333,3.083333
Rieulay,59870,59501,50.383333,3.266667
Roost-Warendin,59286,59509,50.416667,3.083333
Somain,59490,59574,50.366667,3.283333
Tilloy-lez-Marchiennes,59870,59596,50.433333,3.316667
Vred,59870,59629,50.4,3.233333
Wandignies-Hamage,59870,59637,50.4,3.316667
Warlaing,59870,59642,50.416667,3.333333
Arleux,59151,59015,50.283333,3.1
Aubigny-au-Bac,59265,59026,50.266667,3.166667
Brunémont,59151,59115,50.266667,3.133333
Bugnicourt,59151,59117,50.3,3.15
Cantin,59169,59126,50.3,3.116667
Courchelettes,59552,59156,50.35,3.05
Cuincy,59553,59165,50.383333,3.05
Douai,59500,59178,50.366667,3.066667
Erchin,59169,59199,50.316667,3.166667
Esquerchin,59553,59211,50.366667,3.016667
Estrées,59151,59214,50.3,3.066667
Féchain,59247,59224,50.266667,3.216667
Férin,59169,59228,50.333333,3.066667
Flers-en-Escrebieux,59128,59234,50.4,3.05
Fressain,59234,59254,50.283333,3.2
Goeulzin,59169,59263,50.316667,3.1
Hamel,59151,59280,50.283333,3.083333
